,Unnamed: 0,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,The left image has a lot more trash than the right image_nlvr_class1,The left image has a lot more trash than the right image_nlvr_class2,The left image has a lot more trash than the right image_nlvr_class3,The left image has a lot more trash than the right image_nlvr_class4,The left image has a lot more trash than the right image_nlvr_class5,The left image has a lot more waste than the right image_nlvr_class1,The left image has a lot more waste than the right image_nlvr_class2,The left image has a lot more waste than the right image_nlvr_class3,The left image has a lot more waste than the right image_nlvr_class4,The left image has a lot more waste than the right image_nlvr_class5,The left image shows a lot more garbage than the right image_nlvr_class1,The left image shows a lot more garbage than the right image_nlvr_class2,The left image shows a lot more garbage than the right image_nlvr_class3,The left image shows a lot more garbage than the right image_nlvr_class4,The left image shows a lot more garbage than the right image_nlvr_class5
454,454,1639149651149.jpg,1639149660710.jpg,1639149670368.jpg,1639149689751.jpg,1639149699108.jpg,1,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.8,0.2,0.2,0.8,0.6,0.0,0.0,0.2,0.6,0.2,3.128965772688389,3.2127383574843407,3.1054329983890057,3.09512897208333,3.0243922360241413,2.903899423778057,2.9216307774186134,2.984748676419258,2.930162087082863,2.7942873686552048,2.9157306647393852,2.9468307013157755,2.9296254359651357,2.8070889953523874,2.693336117081344
455,455,1639149805278.jpg,1639149816052.jpg,1639149823380.jpg,1639149836628.jpg,1639149855772.jpg,5,0.8,1.0,0.8,1.0,1.0,0.6,0.8,1.0,0.4,0.4,0.6,0.6,0.0,0.4,0.8,0.6,0.4,4.970174074172974,4.979124426841736,4.960350155830383,4.965823173522949,4.913688004016876,4.924937844276428,4.930489540100098,4.939282774925232,4.928709089756012,4.862946391105652,4.978528320789337,4.983310043811798,4.97804856300354,4.955208718776703,4.8978055119514465
456,456,1639149972386.jpg,1639149979725.jpg,1639149989673.jpg,1639150000646.jpg,1639150016177.jpg,0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.4,0.4,0.0,0.0,0.6,0.4,0.0,1.7014306783676147,1.7832031734287739,1.6854120967909694,1.6679175021126866,1.7464688811451197,1.134349699364975,1.1398786320351064,1.1699936888180673,1.1445071853231639,1.1739256223663688,0.9970520840142854,1.0153722011018544,1.0113701220834628,0.9549000264378265,1.012452518567443
457,457,1639150117951.jpg,1639150136538.jpg,1639150149731.jpg,1639150158969.jpg,1639150192376.jpg,0,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.8,0.8,0.2,0.4,0.2,0.0,0.0,0.0,0.6,0.2,2.2442420554580167,2.3736056267516688,2.192872681422159,2.191813481855206,2.1802957076579332,1.0942616515094414,1.12565989716677,1.211564356170129,1.12603818817297,1.1419000793248415,1.0817934272345155,1.216537420754321,1.1714172551874071,0.8293779618688859,0.8922593528404832
458,458,1639150294818.jpg,1639150313837.jpg,1639150335828.jpg,1639150379658.jpg,1639150366254.jpg,0,0.4,0.4,0.2,0.4,0.6,0.4,0.4,0.6,0.8,0.0,0.2,0.0,0.0,0.0,0.6,0.4,0.2,0.9133198647759855,1.0781516251154244,0.8857768764719367,0.8551170702558011,0.7745802761055529,0.3967011972563341,0.40575886773876846,0.5028673950582743,0.4404851929284632,0.31024899263866246,0.8959239043761045,0.9621832514530979,0.9422436688328162,0.7388521187822334,0.6972421226091683
459,459,1639150476306.jpg,1639150484007.jpg,1639150491408.jpg,1639150507750.jpg,1639150516941.jpg,0,0.4,0.6,0.4,0.6,0.6,0.4,0.0,0.8,0.4,0.6,0.2,0.2,0.0,0.2,0.6,0.6,0.2,1.8996211639605463,2.042192601133138,1.883927347837016,1.8453849405050278,1.8983279457315803,1.505922629032284,1.521700942190364,1.582433259813115,1.5273471345426515,1.5839342372491956,1.4200807337765582,1.4945547378156334,1.483336555538699,1.3036658250493929,1.3873724755831063
460,460,1639150645568.jpg,1639150655787.jpg,1639150665281.jpg,1639150674962.jpg,1639150683864.jpg,0,0.2,0.6,0.4,0.8,0.8,0.2,0.4,1.0,0.8,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.4,1.9326361007988453,2.1589606665074825,1.8754525315016508,1.8446360472589731,1.8784543685615063,0.8743547983467579,0.8909393725916743,0.9436363307759166,0.8967614304274321,0.9008893575519323,1.074399613775313,1.1704073138535023,1.1385105280205607,0.8850028072483838,0.9460090845823288
461,461,1639151166079.jpg,1639151174008.jpg,1639151180741.jpg,1639151190773.jpg,1639151205620.jpg,1,0.4,0.2,0.0,0.2,0.4,0.4,0.2,1.0,0.2,0.2,0.2,0.0,0.0,0.4,0.8,0.4,0.0,2.095283588860184,2.2248006456065923,2.066911088768393,2.042303414782509,2.161617511883378,2.1130485063185915,2.1391776907257736,2.178617703495547,2.120761931873858,2.174902223981917,1.4770426215836778,1.5586788672953844,1.538071838207543,1.3477361395489424,1.4696164382621646
462,462,1639151346578.jpg,1639151357714.jpg,1639151367874.jpg,1639151393133.jpg,1639151412257.jpg,6,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.4,0.0,0.4,0.0,0.0,0.2,0.8,0.4,0.0,0.7888429509475827,0.862772608641535,0.7833500672131777,0.7569273817352951,0.8962292745709419,0.43828117940574884,0.4506472651846707,0.4844150426797569,0.44983756728470325,0.5215841112658381,0.19289207947440445,0.22426136932335794,0.22557775722816586,0.15354922716505826,0.26314656995236874
463,463,1639151902431.jpg,1639151956505.jpg,1639151971864.jpg,1639151991879.jpg,1639152015293.jpg,0,0.8,1.0,1.0,1.0,1.0,0.8,0.6,0.4,0.6,0.0,0.8,0.0,0.6,0.0,0.0,0.8,0.0,3.738415151834488,3.896376371383667,3.686407446861267,3.6810590624809265,3.534869372844696,4.301113992929459,4.322280704975128,4.396094650030136,4.34245902299881,4.139563769102097,3.6247680634260178,3.7433865517377853,3.6949311792850494,3.3404704853892326,3.205929771065712
464,464,1639152314965.jpg,1639152330238.jpg,1639152343986.jpg,1639152359198.jpg,1639152370604.jpg,0,0.2,0.4,0.4,0.4,0.4,0.2,0.2,1.0,0.8,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.0,2.2724443124607205,2.3869343604892492,2.238421618938446,2.2229949003085494,2.2652440574020147,2.134655772242695,2.145761092659086,2.178634667303413,2.1363748614676297,2.169677691999823,1.7763414196670055,1.89019828569144,1.853405062109232,1.5919769685715437,1.7511914810165763
465,465,1639152504703.jpg,1639152518548.jpg,1639152531579.jpg,1639152542461.jpg,1639152554375.jpg,1,0.2,0.4,0.4,0.6,0.6,0.4,0.0,1.0,1.0,1.0,0.8,0.6,0.2,0.8,0.4,0.8,0.6,4.235635012388229,4.2981895208358765,4.221722364425659,4.2116265296936035,4.1864336133003235,4.311031371355057,4.326655179262161,4.354812651872635,4.317880541086197,4.315988898277283,3.943862408399582,3.9631531722843647,3.950261587277055,3.8782812040299177,3.8269538544118404
466,466,1639152728194.jpg,1639152741870.jpg,1639152758940.jpg,1639152786239.jpg,1639152798618.jpg,2,0.6,0.6,0.6,0.8,0.8,0.8,0.2,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6,0.0,0.2,3.8135066255927086,3.8884693682193756,3.775710806250572,3.781935431063175,3.7087853625416756,3.4391902070492506,3.4679023157805204,3.530618680641055,3.4675779454410076,3.323360100388527,3.68886018358171,3.7548301964998245,3.7119717821478844,3.4893281888216734,3.365364635363221
467,467,1639153074692.jpg,1639153112451.jpg,1639153132088.jpg,1639153152495.jpg,1639153166301.jpg,0,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.8,1.0,0.2,0.2,0.0,0.2,0.0,1.0,0.2,0.2,0.2865635119378567,0.3458577822893858,0.30768694542348385,0.2632348034530878,0.37779590114951134,0.3113093227148056,0.31969765201210976,0.35627886187285185,0.3265296872705221,0.37959039583802223,0.26827409118413925,0.3159103412181139,0.31717290775850415,0.19218347338028252,0.24868307448923588
468,468,1638937268079.jpg,1638937292212.jpg,1638937320693.jpg,1638937340218.jpg,1638937361747.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.4,0.0,0.6,0.0,0.6,0.2,0.0,1.4197825361043215,1.5635617664083838,1.403397237882018,1.3654543329030275,1.3935467340052128,0.9161662999540567,0.9392383154481649,1.0556666180491447,0.971444770693779,0.863980233669281,1.3636508360505104,1.5256107114255428,1.474441034719348,1.0349907176569104,1.0141455326229334
469,469,1638937661874.jpg,1638937691780.jpg,1638937705643.jpg,1638937730615.jpg,1638937747021.jpg,1,0.2,0.4,0.4,0.2,0.4,0.2,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,2.182512640953064,2.342397205531597,2.1367075257003307,2.122359838336706,2.0686067417263985,2.2521363929845393,2.2882560081779957,2.3935299878939986,2.2985911085270345,2.2204905822873116,1.698125964961946,1.827312366105616,1.7849647337570786,1.4170148437842727,1.3595685493201017
470,470,1638938093807.jpg,1638938103691.jpg,1638938116889.jpg,1638938134235.jpg,1638938154174.jpg,1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.5601903926581144,1.6883730255067348,1.518760433420539,1.5096082761883736,1.4468831308186054,1.7081166598945856,1.7306814277544618,1.793586501851678,1.7322211749851704,1.6624192893505096,0.7318864930421114,0.8436895860359073,0.8184084678068757,0.5287994341924787,0.5600638315081596
471,471,1638938312214.jpg,1638938329597.jpg,1638938358864.jpg,1638938373034.jpg,1638938391811.jpg,2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.7991488961270079,0.9297152278013527,0.7789539752993733,0.7508352474542335,0.726812279317528,0.8299249302363023,0.8541887708706781,0.9630115143954754,0.8809326321352273,0.7413068758323789,0.8402919238433242,0.9107495215721428,0.8897494154516608,0.6701808354118839,0.6111003155820072
472,472,1638938540235.jpg,1638938558459.jpg,1638938651795.jpg,1638938662449.jpg,1638938630614.jpg,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.4,0.2,1.0,0.0,0.2,2.438396640121937,2.6817745119333267,2.374816432595253,2.344682291150093,2.3183422684669495,2.7248613238334656,2.776192530989647,2.9332571774721146,2.796526849269867,2.5488730892539024,2.732192698866129,2.9295718260109425,2.8367931060492992,2.2535592764616013,2.1175414696335793
473,473,1638938975369.jpg,1638939067126.jpg,1638938997249.jpg,1638939010505.jpg,1638939025781.jpg,1,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,2.4175202543847263,2.5935894320718944,2.3646324407309294,2.3499829284846783,2.3146150559186935,2.585097270552069,2.608903808519244,2.669555647764355,2.609020526520908,2.523053165525198,1.6407534604659304,1.7433654110645875,1.710989770013839,1.4454534548567608,1.4771003117784858
474,474,1638939485356.jpg,1638939496460.jpg,1638939581564.jpg,1638939597015.jpg,1638939666854.jpg,1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.2,1.0358546811621636,1.166121220914647,1.0167064401321113,0.9864269744139165,1.0516792116686702,1.2006701577920467,1.2320319630671293,1.3442213428206742,1.2463191500864923,1.1889540771953762,0.4747031091246754,0.5594245393294841,0.5525515885092318,0.3423588138539344,0.43515230622142553
475,475,1638941597550.jpg,1638941634974.jpg,1638941660448.jpg,1638941671790.jpg,1638941692974.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.4,0.2,0.6,0.2,0.0,2.7173922061920166,2.935228243470192,2.670021891593933,2.6301165521144867,2.774835780262947,2.772813767194748,2.807736076414585,2.8670851960778236,2.7858456671237946,2.8812663853168488,2.2919845208525658,2.4553930312395096,2.3922328278422356,2.0120286494493484,2.2183162346482277
476,476,1638941918053.jpg,1638941929541.jpg,1638941940678.jpg,1638941953995.jpg,1638941965902.jpg,2,0.6,0.8,0.2,0.4,0.4,0.6,0.0,0.8,0.2,0.2,0.2,0.2,0.6,0.0,0.6,0.2,0.0,2.608505794312805,2.7827328513376415,2.5602513616904616,2.539331822656095,2.572248302400112,2.801948983920738,2.8356449799612164,2.896704192040488,2.814985023578629,2.8305120547302067,3.1607758381869644,3.2549593488220125,3.203261552611366,2.925375257851556,2.8503334913402796
477,477,1638942165809.jpg,1638942182307.jpg,1638942195570.jpg,1638942208869.jpg,1638942222403.jpg,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.8,0.2,0.4,0.4,0.0,3.096673969179392,3.2667573541402817,3.0221862830221653,3.0310862846672535,2.867573607712984,3.277694806456566,3.319204643368721,3.410438120365143,3.3068032264709473,3.2154174149036407,3.024598201736808,3.162824161350727,3.0892565306276083,2.6758157424628735,2.5580083280801773
478,478,1638942386350.jpg,1638942399529.jpg,1638942420348.jpg,1638942439071.jpg,1638942452223.jpg,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.2,0.2,0.2,0.0,0.8,0.2,0.2,0.2,0.0,3.87600227445364,3.9390139505267143,3.840974472463131,3.847326122224331,3.7783764600753784,3.8839744105935097,3.894175950437784,3.9043178781867027,3.880229253321886,3.8679696656763554,3.9068979658186436,3.9377342090010643,3.916423723101616,3.8012626077979803,3.726930245757103
479,479,1638942617548.jpg,1638942637132.jpg,1638942654178.jpg,1638942686328.jpg,1638942716695.jpg,3,0.6,0.6,0.2,0.6,0.6,0.6,0.2,0.6,0.2,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,3.6449664644896984,3.7465974614024162,3.5933488234877586,3.6030972078442574,3.4916016086935997,3.6349306106567383,3.6616997122764587,3.7264889627695084,3.657734677195549,3.571020781993866,3.7447412088513374,3.826398827135563,3.782924808561802,3.526507280766964,3.456572599709034
480,480,1638942941382.jpg,1638942965322.jpg,1638942993012.jpg,1638943045181.jpg,1638943065818.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.4,0.0,1.0,0.2,0.0,3.76720267534256,3.862386114895344,3.717414900660515,3.726295366883278,3.637444954365492,4.531755983829498,4.560710549354553,4.583594560623169,4.5316197872161865,4.469004273414612,3.0452727526426315,3.193833589553833,3.1298812925815582,2.739579737186432,2.7622952088713646
481,481,1638943235692.jpg,1638943276828.jpg,1638943308454.jpg,1638943330726.jpg,1638943348906.jpg,2,0.8,0.6,0.4,0.6,0.4,0.8,0.4,1.0,0.8,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,3.3926391005516052,3.6585447192192078,3.286505937576294,3.292027086019516,3.105821520090103,3.4775855988264084,3.5225031673908234,3.6205634772777557,3.5155839920043945,3.356199562549591,3.4143926203250885,3.592837929725647,3.504289925098419,2.9959864616394043,2.8786551654338837
482,482,1638943477850.jpg,1638943491115.jpg,1638943520606.jpg,1638943530887.jpg,1638943548765.jpg,1,0.6,0.0,0.2,0.2,0.6,0.8,0.4,0.8,1.0,0.0,0.0,0.0,0.4,0.0,0.8,0.6,0.0,0.34922697208821774,0.4221676364541054,0.37192777916789055,0.3191678710281849,0.4434740673750639,1.8003577291965485,1.8495203107595444,2.0276521146297455,1.8755377978086472,1.7286740243434906,0.7491264771670103,0.8752091322094202,0.8583669159561396,0.5366300903260708,0.6209371965378523
483,483,1638943954269.jpg,1638943968321.jpg,1638943985281.jpg,1638943998502.jpg,1638944028744.jpg,5,1.0,0.8,0.8,1.0,1.0,1.0,0.2,0.4,1.0,0.0,0.2,0.0,1.0,0.0,0.4,0.8,0.0,2.5446565691381693,2.6598449423909187,2.525310877710581,2.5015107113868,2.5286316834390163,2.4478455632925034,2.48533783480525,2.566462568938732,2.4837520010769367,2.44054127112031,2.672408565878868,2.777365393936634,2.737824607640505,2.4290751945227385,2.3663936257362366
484,484,1638944830893.jpg,1638944844688.jpg,1638944854758.jpg,1638944869388.jpg,1638944912794.jpg,5,0.2,0.6,0.2,0.4,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,3.2650690972805023,3.4658015370368958,3.2055616974830627,3.189782962203026,3.12136647105217,3.851069927215576,3.8955509066581726,3.9931561946868896,3.888814687728882,3.7221126556396484,3.4308146834373474,3.564636528491974,3.508600950241089,3.1385465264320374,3.069799557328224
485,485,1638945108938.jpg,1638945119246.jpg,1638945128638.jpg,1638945138854.jpg,1638945154063.jpg,3,0.4,0.6,0.4,0.6,0.4,0.4,0.2,0.4,0.2,0.0,0.2,0.0,0.4,0.0,0.4,0.2,0.0,4.288266688585281,4.400631904602051,4.228946566581726,4.243404537439346,4.07169908285141,4.581013202667236,4.604292988777161,4.640073597431183,4.588961899280548,4.466837048530579,4.413781642913818,4.5090044140815735,4.445986270904541,4.138906002044678,3.986051231622696
486,486,1638945623703.jpg,1638945653561.jpg,1638945690838.jpg,1638945711662.jpg,1638945740962.jpg,2,0.6,0.4,0.4,0.4,0.6,0.6,0.0,0.8,1.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.15523990150541067,0.18794361874461174,0.17290924116969109,0.14005942177027464,0.2166598318144679,1.2195360070327297,1.243414803640917,1.3324743090197444,1.2628340700175613,1.1005511684343219,0.4472423230763525,0.5409450400620699,0.5341674434021115,0.26917295437306166,0.2347882492467761
487,487,1638948130042.jpg,1638948148218.jpg,1638948173111.jpg,1638948184728.jpg,1638948211684.jpg,4,0.6,0.6,0.6,0.6,0.8,0.6,0.2,0.8,0.0,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.0,3.7355772629380226,3.8297682851552963,3.7004321590065956,3.6970779225230217,3.7090920209884644,4.005836367607117,4.046297311782837,4.104767024517059,4.017093002796173,3.9936116337776184,3.4464756473898888,3.5303036719560623,3.4956569522619247,3.2801017686724663,3.3270465433597565
488,488,1638948433190.jpg,1638948448493.jpg,1638948546614.jpg,1638949107439.jpg,1638949148122.jpg,2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.2,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.2,3.8041218668222427,3.9681847989559174,3.726470425724983,3.741470769047737,3.5054821223020554,4.449805557727814,4.485083162784576,4.531366944313049,4.464287519454956,4.321089267730713,4.556773841381073,4.642220556735992,4.581433951854706,4.286087214946747,4.093157112598419
489,489,1638949362630.jpg,1638949377726.jpg,1638949406085.jpg,1638949428664.jpg,1638949453890.jpg,1,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.0,0.6,0.2,0.8,0.0,0.0,4.365514576435089,4.514957547187805,4.268427789211273,4.303550958633423,4.063165783882141,3.839033365249634,3.883779466152191,3.967360734939575,3.8663958311080933,3.74551585316658,3.6086656153202057,3.75695863366127,3.6803702116012573,3.254216432571411,3.172671914100647
490,490,1638949572444.jpg,1638949594573.jpg,1638949616773.jpg,1638949631124.jpg,1638949647076.jpg,1,0.2,0.2,0.2,0.2,0.8,0.4,0.0,1.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.5565889701247215,1.7604335211217403,1.5193438418209553,1.4816393703222275,1.465357467532158,1.6502815131098032,1.677472461014986,1.7623016610741615,1.6884966176003218,1.5761236939579248,1.7037396491505206,1.8298493823967874,1.7867995500564575,1.4323242385871708,1.3627506271004677
491,491,1638949753893.jpg,1638949770630.jpg,1638949792997.jpg,1638949806128.jpg,1638949817761.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.23773086117580533,0.2934448951855302,0.24993422953411937,0.21690957387909293,0.27020307071506977,1.1567909619770944,1.169132730923593,1.2446195255033672,1.193135636858642,1.0717315101064742,0.6016552351647988,0.6870084193069488,0.6684838442597538,0.428162835072726,0.4030170440673828
492,492,1638950080718.jpg,1638950088342.jpg,1638950115855.jpg,1638950140763.jpg,1638950151857.jpg,1,0.2,0.4,0.2,0.4,0.4,0.0,0.2,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,3.6933960020542145,3.9076414704322815,3.605258136987686,3.6138529181480408,3.4160673022270203,4.174166023731232,4.194848209619522,4.254772663116455,4.2026088535785675,4.0487871170043945,3.525626018643379,3.6837844848632812,3.6152400374412537,3.126068577170372,2.893748566508293
493,493,1638950271109.jpg,1638950286730.jpg,1638950303867.jpg,1638950317584.jpg,1638950342876.jpg,1,0.2,0.2,0.2,0.2,0.6,0.2,0.0,1.0,0.0,0.2,0.0,0.0,0.4,0.0,0.8,0.0,0.0,3.0760845243930817,3.3005588054656982,3.014593154191971,2.990899443626404,2.8951093703508377,2.7975593209266663,2.833001419901848,2.938171833753586,2.836909830570221,2.7561454325914383,2.690508633852005,2.894539713859558,2.813772350549698,2.27433180809021,2.240809291601181
494,494,1638950457359.jpg,1638950467417.jpg,1638950498669.jpg,1638950544776.jpg,1638950568836.jpg,1,0.8,0.8,0.6,0.6,0.8,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,2.580982029438019,2.8030912578105927,2.5262596011161804,2.4920064508914948,2.497770145535469,2.3495130762457848,2.393280602991581,2.5040829479694366,2.386019140481949,2.3170785307884216,2.903012305498123,3.0811365097761154,2.992849051952362,2.517140783369541,2.5274513512849808
495,495,1638950697823.jpg,1638950717081.jpg,1638950736523.jpg,1638950753346.jpg,1638950768519.jpg,2,0.6,0.4,0.4,0.4,0.6,0.6,0.2,0.8,0.0,0.0,0.2,0.0,0.4,0.0,0.6,0.2,0.0,3.203638657927513,3.377308115363121,3.138531856238842,3.1330639123916626,3.081817865371704,2.9028201811015606,2.9452414088882506,3.0162826608866453,2.920365175232291,2.8546154825016856,2.9409685181453824,3.075765350833535,3.0045309476554394,2.637232417240739,2.6217435393482447
496,496,1638950888128.jpg,1638950920986.jpg,1638950961976.jpg,1638951047521.jpg,1638951104262.jpg,1,0.4,0.2,0.2,0.2,0.2,0.4,0.2,1.0,0.6,0.0,0.2,0.0,0.8,0.0,1.0,0.2,0.0,1.1741526573896408,1.2971644382923841,1.164503574371338,1.124238308519125,1.2705990057438612,1.3992638317868114,1.4212791356258094,1.4541731972713023,1.397738586878404,1.5135266510769725,1.0230116243474185,1.0740166422910988,1.0634784423746169,0.9169272724539042,0.9848380321636796
497,497,1638951273046.jpg,1638951286156.jpg,1638951298969.jpg,1638951325033.jpg,1638951360817.jpg,6,0.8,0.8,0.8,0.8,1.0,0.8,0.0,0.8,0.2,0.4,0.0,0.0,0.8,0.4,0.4,0.0,0.0,3.755318410694599,3.859947182238102,3.7023945078253746,3.711379811167717,3.5547888427972794,3.735345169901848,3.753877155482769,3.799909368157387,3.7468909695744514,3.649726502597332,3.8168409317731857,3.869958348572254,3.8388580083847046,3.6477228365838528,3.5250132009387016
498,498,1638952492930.jpg,1638952504975.jpg,1638952556227.jpg,1638952567800.jpg,1638952607368.jpg,1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.2,0.0,2.366248920559883,2.5356152057647705,2.3001880943775177,2.2968734614551067,2.2258019782602787,2.788639109581709,2.8161874152719975,2.9037323892116547,2.822592403739691,2.6843210607767105,2.749587981030345,2.8644813001155853,2.81055311486125,2.4559515547007322,2.343043640255928
499,499,1638952724193.jpg,1638952750315.jpg,1638952792357.jpg,1638952811388.jpg,1638952840904.jpg,1,0.4,0.4,0.4,0.4,0.4,0.4,0.0,1.0,0.6,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.0,1.2483242526650429,1.4791407063603401,1.2251387424767017,1.1657970286905766,1.2072320505976677,1.4382414515130222,1.4548849510028958,1.5406826511025429,1.4755258243530989,1.409350223839283,0.4395380704663694,0.5253761967178434,0.5260122171603143,0.3009627789724618,0.3731086291372776
500,500,1638977307886.jpg,1638977319726.jpg,1638977347544.jpg,1638977367109.jpg,1638977384341.jpg,2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.2,0.2,0.0,0.6,0.0,1.0,0.2,0.0,1.678934395313263,1.7968280017375946,1.68023481965065,1.6300207152962685,1.857128269970417,1.3387625152245164,1.3513133199885488,1.3875066619366407,1.3492646729573607,1.446413118392229,1.1963246567174792,1.2404672214761376,1.2342872451990843,1.1194787696003914,1.1967284195125103
501,501,1638977543546.jpg,1638977561811.jpg,1638977582262.jpg,1638977600133.jpg,1638977626300.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.8,0.8,0.8,0.0,0.8,1.0,0.0,2.7983846496790648,2.959402844309807,2.7321706749498844,2.7264739479869604,2.836991526186466,2.51692029600963,2.553646223153919,2.5664738728664815,2.4948223591782153,2.748439323157072,1.9682007627561688,2.0568880564533174,2.015632219146937,1.7740571454633027,1.880297320894897
502,502,1638977918717.jpg,1638977944866.jpg,1638977984848.jpg,1638977996565.jpg,1638978017281.jpg,6,0.4,0.4,0.4,0.4,0.6,0.4,0.0,0.6,0.8,0.6,0.0,0.0,1.0,0.6,0.6,0.2,0.0,2.146295473910868,2.3321057818830013,2.118106745183468,2.0771519485861063,2.157973390072584,2.1303992732428014,2.167631577933207,2.249951439211145,2.1583708161488175,2.209047479555011,1.722083683591336,1.8422732080798596,1.8118590684607625,1.5069271756801754,1.5499941259622574
503,503,1638978130850.jpg,1638978153168.jpg,1638978183917.jpg,1638978197035.jpg,1638978213458.jpg,2,0.8,0.8,0.4,0.8,0.8,0.8,0.0,0.4,0.8,0.0,0.2,0.2,0.6,0.0,0.8,0.4,0.0,3.3219804614782333,3.4394994117319584,3.2779469825327396,3.271411743015051,3.3201875761151314,3.152842402458191,3.2011698484420776,3.2574323415756226,3.1462742686271667,3.2998150438070297,2.56743520591408,2.681509852409363,2.614102078601718,2.3118185000494123,2.424964563921094
504,504,1638978353514.jpg,1638978373554.jpg,1638978400453.jpg,1638978421836.jpg,1638978445567.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2395196300931275,0.28732767747715116,0.2557878103107214,0.22039668215438724,0.32856494188308716,0.1250364447478205,0.12633376091253012,0.1523414198309183,0.13643556484021246,0.18599076522514224,0.06682482548058033,0.07810297945979983,0.08638736419379711,0.05288671073503792,0.12217043992131948
505,505,1638978590093.jpg,1638978612772.jpg,1638978633659.jpg,1638978650181.jpg,1638978888817.jpg,1,0.8,0.0,0.0,0.4,0.6,0.8,0.4,1.0,0.8,0.2,0.2,0.0,0.4,0.0,0.8,0.8,0.0,0.6818090132437646,0.7732951967045665,0.6683795570861548,0.647866640239954,0.6677708020433784,0.754558494547382,0.7780683308374137,0.8944188603200018,0.8090540921548381,0.7480664309114218,0.41975093982182443,0.4997464626794681,0.4939209863077849,0.28403206064831465,0.3254510057158768
506,506,1638979024496.jpg,1638979132949.jpg,1638979155748.jpg,1638979184755.jpg,1638979260703.jpg,1,0.2,0.0,0.0,0.0,0.4,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.15198794193565845,0.17761904187500477,0.1744655817747116,0.14040399715304375,0.2943651117384434,0.3737680222839117,0.3828993206843734,0.4416125426068902,0.3988175969570875,0.41902429331094027,0.09029194992035627,0.10507332440465689,0.11473513161763549,0.07377668423578143,0.17165510915219784
