Unnamed: 0,Unnamed: 0.1,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,The left image has a lot more trash than the right image_nlvr_class1,The left image has a lot more trash than the right image_nlvr_class2,The left image has a lot more trash than the right image_nlvr_class3,The left image has a lot more trash than the right image_nlvr_class4,The left image has a lot more trash than the right image_nlvr_class5,The left image has a lot more waste than the right image_nlvr_class1,The left image has a lot more waste than the right image_nlvr_class2,The left image has a lot more waste than the right image_nlvr_class3,The left image has a lot more waste than the right image_nlvr_class4,The left image has a lot more waste than the right image_nlvr_class5,The left image shows a lot more garbage than the right image_nlvr_class1,The left image shows a lot more garbage than the right image_nlvr_class2,The left image shows a lot more garbage than the right image_nlvr_class3,The left image shows a lot more garbage than the right image_nlvr_class4,The left image shows a lot more garbage than the right image_nlvr_class5,scaled_loc_dirty
560,560,1638418085936.jpg,1638418105281.jpg,1638418121296.jpg,1638418152857.jpg,1638418184009.jpg,0,0.8,0.6,0.4,0.8,0.8,0.8,0.8,0.4,1.0,0.4,0.0,0.0,0.6,0.2,0.6,0.6,0.2,2.8022369565442204,2.919000688940286,2.757544755935669,2.757880127988756,2.704547207802534,1.6716670677997172,1.7064021425321698,1.8401119662448764,1.7251825989224017,1.6089576929807663,2.2765130184125155,2.4802807739470154,2.387381091248244,1.84805223508738,1.838557532988489,1.0
561,561,1638418325010.jpg,1638418349419.jpg,1638418370647.jpg,1638418408216.jpg,1638418449896.jpg,0,1.0,0.8,0.8,1.0,0.8,1.0,0.8,0.4,1.0,0.8,0.4,0.0,0.4,0.4,0.8,1.0,0.6,3.676877841353416,3.854364335536957,3.600413903594017,3.61372235417366,3.351960271596909,3.873533308506012,3.9173353910446167,4.006866812705994,3.9102529287338257,3.7462078034877777,4.141405552625656,4.245260775089264,4.194081038236618,3.866784170269966,3.681489869952202,1.0
562,562,1638418616250.jpg,1638418630716.jpg,1638418647076.jpg,1638418663039.jpg,1638418687235.jpg,6,1.0,0.8,0.8,0.8,1.0,1.0,0.8,0.8,1.0,0.4,0.0,0.0,0.6,0.2,1.0,0.4,0.2,3.0324249751865864,3.150705024600029,3.001583743840456,2.9863846749067307,3.025596708059311,3.5287835635244846,3.559497021138668,3.601302180439234,3.536242716014385,3.490406520664692,2.6270741494372487,2.7291155820712447,2.681387173011899,2.380532949231565,2.3552947770804167,3.0
563,563,1638418906597.jpg,1638418930376.jpg,1638418966967.jpg,1638418978554.jpg,1638419029000.jpg,0,0.6,0.6,0.6,0.6,0.8,0.6,0.6,1.0,0.4,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.0,1.6289884112775326,1.7299090884625912,1.605513734742999,1.5903194099664688,1.54337827116251,0.6499045253731309,0.6651253760792315,0.7415966214612126,0.6943297344259918,0.5033611552789807,0.3016490205191076,0.36649250984191895,0.3692326955497265,0.18805317115038636,0.1926714787259698,1.0
564,564,1638419167147.jpg,1638419184433.jpg,1638419208825.jpg,1638419226561.jpg,1638419244690.jpg,6,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.109064161777496,4.1903656125068665,4.077425554394721,4.0764537304639825,4.035986781120299,4.012164175510407,4.03166364133358,4.0562847554683685,4.017089992761612,4.022692233324052,3.536655753850937,3.642022483050823,3.5847278274595737,3.230108678340912,3.021949127316475,3.0
565,565,1638419384861.jpg,1638419409090.jpg,1638419426003.jpg,1638419441203.jpg,1638419466821.jpg,0,0.2,0.6,0.2,0.2,0.8,0.2,0.8,0.6,1.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.7807383469771594,0.8391059923451394,0.7652490122709423,0.756127136060968,0.8064261614345014,0.6717191323405132,0.6862605495844036,0.7074403965380043,0.6745591580402106,0.7016802239231765,0.15930618776474148,0.18822874990291893,0.18751685472670945,0.1171753436792642,0.17748379008844495,1.0
566,566,1638419982798.jpg,1638420003867.jpg,1638420044365.jpg,1638420077161.jpg,1638420090706.jpg,0,0.6,0.4,0.4,0.4,0.6,0.4,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.5648845741525292,0.6615046616643667,0.5841622166335583,0.5252074524760246,0.7532650735229254,0.11572232190519573,0.11621216870844366,0.14073249232023954,0.1268166871741414,0.1843117130920291,0.13678103871643546,0.16189013328403234,0.17438764590770006,0.10235586389899254,0.185498021543026,1.0
567,567,1638420363995.jpg,1638420385034.jpg,1638420396143.jpg,1638420409638.jpg,1638420440847.jpg,1,0.2,0.4,0.4,0.4,0.6,0.2,0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,1.3537108190357685,1.539148589130491,1.320556024555117,1.283326891483739,1.3547696052119136,1.059266751515679,1.0715589373139665,1.0967473241034895,1.0677523928461596,1.1151259662583468,0.5604132724693045,0.6344022698467597,0.6148753344314173,0.4233528190525249,0.4943798603489995,1.0
568,568,1638420588468.jpg,1638420605470.jpg,1638420627955.jpg,1638420705779.jpg,1638420680327.jpg,0,0.4,0.6,0.4,0.6,0.8,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.1475440793437883,1.2091945642605424,1.1452363661956042,1.1213593049906194,1.2869006311520934,0.672436778084375,0.6914736719918437,0.7223228380316868,0.684816500172019,0.8170886882580817,0.5263815383659676,0.5884391681756824,0.5663042839150876,0.40260874840896577,0.4634176092222333,1.0
569,569,1638420869325.jpg,1638420896595.jpg,1638420914711.jpg,1638420931894.jpg,1638420950577.jpg,0,0.2,0.2,0.0,0.0,0.4,0.0,0.4,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.3321417481638491,0.3877422250807285,0.3488633679226041,0.3093371870927513,0.5081611089408398,0.4187983204610646,0.4311598509084433,0.480266995029524,0.4420773580204696,0.48963933810591703,0.09571110107935964,0.11206736671738328,0.11986056133173405,0.07645064126700163,0.16785715334117413,1.0
570,570,1638421416872.jpg,1638421459037.jpg,1638421486493.jpg,1638421500623.jpg,1638421529549.jpg,1,0.4,0.2,0.2,0.2,0.6,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,3.765890210866928,3.860916525125504,3.7192415148019786,3.723069690167904,3.6924145966768265,3.6490572690963754,3.6875583231449127,3.7525552809238434,3.6575658917427054,3.6778870224952698,3.693786561489105,3.80155885219574,3.7407566756010056,3.4302977323532104,3.410371080040932,1.0
571,571,1638421929625.jpg,1638421953889.jpg,1638421976227.jpg,1638421998252.jpg,1638422017849.jpg,1,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.8,0.6,0.0,0.2,0.0,0.2,0.0,0.8,0.2,0.4,2.677145898342133,2.8278444856405263,2.6488010138273244,2.619368836283684,2.5865961015224457,2.0582194849848747,2.0770598528906703,2.143195927143097,2.081494841724634,2.043412573635578,2.1995420330204065,2.275309333112091,2.2487590084783733,2.0322910626418893,2.013686031103134,1.0
572,572,1638422211933.jpg,1638422224871.jpg,1638422245938.jpg,1638422263224.jpg,1638422282957.jpg,0,0.4,0.2,0.0,0.4,0.4,0.2,0.6,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,3.1966223791241646,3.2900360748171806,3.174019120633602,3.1568687185645103,3.2173573076725006,2.898215796798468,2.927135143429041,2.9894123859703536,2.9151718132197857,2.906855247914791,2.780975926667452,2.868581704795361,2.821588705293834,2.586787476204336,2.6233114320784807,1.0
573,573,1638422428932.jpg,1638422443266.jpg,1638422471061.jpg,1638422497010.jpg,1638422513397.jpg,0,0.4,0.6,0.4,0.6,0.6,0.4,0.4,0.6,0.4,0.4,0.2,0.0,0.2,0.0,0.6,0.2,0.4,2.1553365886211395,2.302559222094714,2.1101109450683,2.0957860816270117,2.074112705886364,2.0493433084338903,2.0903578884899616,2.2044732496142387,2.102744970470667,1.874346595257521,1.7741462737321854,1.8924230895936491,1.8439484238624573,1.4912176523357632,1.4220247212797403,1.0
574,574,1638422631022.jpg,1638422640215.jpg,1638422654999.jpg,1638422668654.jpg,1638422697460.jpg,0,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6571985669434071,0.7628163027111441,0.6539230612106621,0.6178662042366341,0.7410233514383435,0.23912097176071254,0.24494151095859704,0.28352420357987285,0.2566777189495042,0.30979563808068633,0.2600993972737342,0.30421487789135426,0.30328087497036904,0.198002053773962,0.29376859590411186,1.0
575,575,1638422831021.jpg,1638422840521.jpg,1638422860397.jpg,1638422871640.jpg,1638422904199.jpg,4,0.2,0.4,0.4,0.2,0.6,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,1.3490194976329803,1.4274841509759426,1.3402876369655132,1.315049352357164,1.459009688347578,1.3353126749861983,1.350924453465268,1.405954078072682,1.3525793835287914,1.3945694747380912,1.0850928445579484,1.1228372243931517,1.1160151162184777,1.0120559545466676,1.1079601501114666,2.0
576,576,1638423044373.jpg,1638423055281.jpg,1638423104776.jpg,1638423125980.jpg,1638423137629.jpg,2,0.2,0.6,0.4,0.2,0.8,0.2,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.35563840437680483,0.4100348842330277,0.36523150419816375,0.33340170141309494,0.5123871071264148,0.7432922484586015,0.7553349775262177,0.7740339559968561,0.7420118150766939,0.7944070999510586,0.28557834355160594,0.3296046825125813,0.3214139922056347,0.22094595036469397,0.32627216912806034,1.0
577,577,1638458440455.jpg,1638458466306.jpg,1638458479957.jpg,1638458508518.jpg,1638458523279.jpg,1,0.4,0.6,0.4,0.6,0.6,0.6,0.0,0.2,0.2,0.2,0.2,0.0,0.4,0.2,0.8,0.0,0.0,3.0995511598885064,3.1434870213270187,3.0965053848922253,3.0814210809767246,3.104043565690517,3.233570918440819,3.244803324341774,3.2930593639612202,3.2533306702971463,3.2358562499284744,3.059306725859642,3.0946577936410904,3.0872861966490746,2.980381324887276,2.976917043328285,1.0
578,578,1638458848010.jpg,1638458990004.jpg,1638459014308.jpg,1638459026311.jpg,1638459040670.jpg,2,0.2,0.6,0.6,1.0,1.0,0.4,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.8,0.6,0.0,0.2,4.485710382461548,4.5785985589027405,4.442802369594574,4.450505614280702,4.316173017024994,4.817624866962434,4.831182837486266,4.849361479282379,4.826250970363617,4.737698674201964,4.2354908883571625,4.312081426382065,4.27733513712883,4.048408254981041,3.91845041513443,1.0
579,579,1638459202461.jpg,1638459218346.jpg,1638459226925.jpg,1638459237412.jpg,1638459253630.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.6,0.4,0.2,0.0,0.8,0.4,0.4,0.4,3.1920002624392514,3.3948529809713364,3.114552602171898,3.1094572916626935,3.07646357268095,3.4770953208208084,3.5183094888925552,3.5897390246391296,3.495327815413475,3.486856684088707,2.670836953446269,2.818750378675759,2.7428078576922417,2.3500265460461383,2.38412625528872,1.0
580,580,1638459391046.jpg,1638459400386.jpg,1638459416973.jpg,1638459428416.jpg,1638459443068.jpg,2,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.2,0.4,0.4,0.2,0.0,0.0,0.6,0.2,0.2,0.2,4.702560424804688,4.773626029491425,4.65652871131897,4.674728393554688,4.516399919986725,4.193700730800629,4.218802034854889,4.280022352933884,4.218948274850845,4.07629930973053,4.3203683495521545,4.428400456905365,4.370429039001465,4.038208335638046,3.872720152139664,1.0
581,581,1638459680902.jpg,1638459695332.jpg,1638459713287.jpg,1638459730165.jpg,1638459742287.jpg,1,0.8,1.0,0.8,1.0,0.8,0.6,0.2,0.8,0.4,0.0,1.0,0.2,0.2,0.2,0.0,1.0,0.6,3.8285389989614487,3.906894974410534,3.788835726678371,3.79791022464633,3.6464459858834735,3.4082295447587967,3.4269885253161187,3.49066642485559,3.439995488151908,3.291213655844331,3.552989948540926,3.656063728034496,3.601464159786701,3.2717071436345577,3.1095130573958163,1.0
582,582,1638505929598.jpg,1638505955818.jpg,1638506001855.jpg,1638506014806.jpg,1638506033536.jpg,7,0.6,1.0,0.6,0.8,1.0,0.6,0.4,0.6,0.2,0.4,0.2,0.0,0.2,0.0,0.6,0.2,0.2,3.7588785067200665,3.86127120256424,3.7175080403685565,3.715739585459232,3.695597305893898,2.925231777131557,2.95655058324337,3.0036296397447586,2.9299240335822105,3.0679708048701286,3.5237628221511836,3.6722311079502106,3.6003045439720154,3.223111540079117,3.2584921419620514,4.0
583,583,1638506553033.jpg,1638506628084.jpg,1638507146287.jpg,1638507179445.jpg,1638507193126.jpg,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.11588018131442368,0.13895001215860248,0.12696708366274834,0.1058849828550592,0.18119600508362052,0.02605236880481243,0.02575595723465085,0.031953837489709265,0.028992111212573942,0.06011584005318583,0.13916974002495408,0.1672152221435681,0.1689590122550726,0.0940389872994274,0.13513174653053284,1.0
584,584,1638507342026.jpg,1638507372751.jpg,1638507441976.jpg,1638507410426.jpg,1638507421046.jpg,5,0.6,0.8,0.6,0.8,0.8,0.6,0.4,0.2,0.4,0.2,0.0,0.0,0.2,0.2,0.6,0.2,0.2,4.875961005687714,4.9102100133895865,4.845291197299957,4.860360562801361,4.749978959560393,4.861957371234894,4.872523427009583,4.882170259952545,4.861955225467682,4.78814309835434,4.929038941860199,4.944559395313263,4.928784370422363,4.8639952540397635,4.768045485019684,3.0
585,585,1638507627964.jpg,1638507658456.jpg,1638507674034.jpg,1638507701336.jpg,1638507747762.jpg,4,0.0,0.2,0.2,0.4,0.4,0.0,0.2,0.8,0.0,0.4,0.0,0.0,0.0,0.2,1.0,0.2,0.4,4.067398548126222,4.212714821100235,4.001958817243576,4.009074121713638,3.889285624027252,3.2676213234663014,3.3026759773492813,3.3966706544160843,3.30312941968441,3.172638952732086,3.5466057285666466,3.6397457122802734,3.59667981415987,3.3148040436208253,3.2127390280365944,2.0
586,586,1638508079362.jpg,1638508111592.jpg,1638508126386.jpg,1638508139180.jpg,1638508164916.jpg,1,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.0,0.4,0.0,0.4,0.0,0.8,0.4,0.4,1.7127888211980462,1.8526517311111093,1.6737886564806104,1.6556312181055546,1.6953456606715918,1.9813515639398247,2.002734431764111,2.038496744120493,1.9943884462118149,1.9812854276970029,1.1705497968941927,1.3110290474724025,1.2602017200551927,0.8857746748253703,0.8912413571961224,1.0
587,587,1638508771411.jpg,1638508789231.jpg,1638508801331.jpg,1638508814734.jpg,1638508830639.jpg,0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,1.0,0.6,0.4,0.0,0.0,0.0,0.2,0.8,0.4,0.0,0.2215015762485564,0.2627935933414847,0.24128579813987014,0.20413533737882966,0.3513762475922704,0.08522069925675169,0.08548620186047629,0.10400534223299474,0.09322985267499463,0.13843683432787654,0.06923616206040606,0.081321234931238,0.08905887638684362,0.05386571248527616,0.12348477309569715,1.0
588,588,1638509725858.jpg,1638509738612.jpg,1638509753458.jpg,1638509766060.jpg,1638509779706.jpg,0,0.0,0.2,0.0,0.2,0.2,0.0,0.4,0.2,0.2,0.2,0.2,0.0,0.4,0.0,0.6,0.2,0.0,1.7966548325493932,1.8877031411975624,1.7628619694150984,1.759360681520775,1.771805572323501,1.6737811927450819,1.6904366481467152,1.7029180733370597,1.6703033648664132,1.7055702628567817,0.8630151036195457,0.9719920275965706,0.9289872018853202,0.6679233881877735,0.7740637720562518,1.0
589,589,1638510070378.jpg,1638510092220.jpg,1638510108874.jpg,1638510136927.jpg,1638510157401.jpg,0,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.8,0.4,0.2,0.4,0.2,0.0,0.0,0.8,0.2,0.2,1.491128407418728,1.631326062604785,1.4672060757875445,1.4328105766326191,1.5381216257810593,1.8061128784902396,1.8217626330442729,1.84893862856552,1.81441499106586,1.8014801982790232,0.9242915879003704,1.0285890270024538,0.9842638759873809,0.7363854998257011,0.8672088598832488,1.0
590,590,1638510276692.jpg,1638510288064.jpg,1638510299058.jpg,1638510321707.jpg,1638510338739.jpg,2,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.2,0.2,0.6,0.0,0.0,0.8,0.4,0.4,0.0,0.0,3.5443387627601624,3.743418663740158,3.4643934667110443,3.458548843860626,3.597013592720032,1.9962783455848692,2.023913562297821,2.0380186662077904,1.979821372777224,2.277857407927513,2.3586674258112907,2.4831108227372165,2.4251877814531326,2.1332570537924767,2.3484935015439987,1.0
591,591,1638515404430.jpg,1638515419984.jpg,1638515434783.jpg,1638515457216.jpg,1638515477186.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.2,0.6,0.2,0.6,0.2,0.4,0.8,0.0,2.4813551306724553,2.6023868024349213,2.474281281232834,2.4310586079955097,2.5463691353797917,1.9441191693767903,1.9521407270804048,1.9684560671448708,1.9409112706780436,1.9862191546708343,1.8697552867233755,1.944319013506174,1.9191944543272257,1.7334431381896138,1.8428188636898997,1.0
592,592,1638515689379.jpg,1638515703124.jpg,1638515715740.jpg,1638515754177.jpg,1638515780883.jpg,1,0.8,0.8,0.6,0.8,1.0,1.0,0.2,1.0,0.4,0.4,0.4,0.0,0.4,0.4,0.0,0.4,0.0,3.0457274913787837,3.089738719165325,3.0392749533057213,3.026259835809469,3.0913502722978587,2.926532999612391,2.936179329641164,2.9587677316740155,2.9344692137092347,2.9187563378363848,2.9078487306833267,2.942430643364787,2.923753866925836,2.8052179692313075,2.7798292115330696,1.0
593,593,1638515990415.jpg,1638516002927.jpg,1638516012355.jpg,1638516026347.jpg,1638516039326.jpg,3,0.2,0.6,0.6,0.6,0.8,0.4,0.2,0.8,0.4,0.6,0.8,0.4,0.0,0.6,0.0,0.8,0.4,2.9630614006891847,3.0173172941431403,2.9457115903496742,2.9412027718499303,2.9034594260156155,2.6704017743468285,2.6878037936985493,2.728828313294798,2.6879514539614315,2.603167787194252,2.9191291187889874,2.9442954915575683,2.9289851714856923,2.833251354517415,2.751102129928768,2.0
594,594,1638516223181.jpg,1638516251527.jpg,1638516302345.jpg,1638516327416.jpg,1638516347158.jpg,1,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.2,0.4,0.2,0.4,0.8,0.4,2.3418411882594232,2.4410867094993587,2.3343594390898943,2.302233924157917,2.3551915679126982,2.0395558252930637,2.051021716091782,2.084704614244401,2.0427065291441977,2.1116604525595903,1.917952675372362,1.9786540800705552,1.9582229861989615,1.7855129837989807,1.8103033509105444,1.0
595,595,1638517483505.jpg,1638517566730.jpg,1638517581275.jpg,1638517602015.jpg,1638517623167.jpg,1,0.2,0.4,0.0,0.4,0.4,0.4,0.4,0.6,0.2,0.4,0.4,0.2,0.8,0.4,0.2,0.4,0.2,2.906381282024085,2.950371311046183,2.882016867399216,2.8877772979903966,2.835451833903789,2.2575677768327296,2.2779039565939456,2.313128288835287,2.267525374540128,2.2709823038894683,2.2363349292427297,2.305622090003453,2.2798816941212863,2.0908000658964743,2.0885059656575318,1.0
596,596,1638517889896.jpg,1638517914790.jpg,1638517932043.jpg,1638517944156.jpg,1638517962045.jpg,0,0.0,0.2,0.0,0.4,0.2,0.0,0.6,0.8,0.0,0.6,0.2,0.0,0.4,0.8,0.8,0.2,0.2,4.723127007484437,4.787916123867035,4.673036336898804,4.69209098815918,4.618579983711244,4.8082940578460684,4.820955038070679,4.829549252986908,4.8016478419303885,4.776233255863191,4.558074355125426,4.630015790462494,4.572501480579376,4.359772086143494,4.3408488035202035,1.0
597,597,1638518509287.jpg,1638518521340.jpg,1638518532070.jpg,1638518544885.jpg,1638518554318.jpg,0,0.6,0.6,0.4,0.6,0.6,0.6,0.2,1.0,0.0,0.4,0.4,0.2,0.4,0.4,0.6,0.4,0.0,3.9812797904014583,4.162156283855438,3.900444984436035,3.9088481068611145,3.779255747795105,4.365393877029419,4.3983386754989615,4.4499536752700815,4.374040424823761,4.25495707988739,3.104591548442841,3.2407951205968857,3.1864593625068665,2.816693872213364,2.77969803661108,1.0
598,598,1638518912030.jpg,1638518937824.jpg,1638518953087.jpg,1638518963563.jpg,1638518973624.jpg,1,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.0,1.0,0.4,0.2,0.2,1.0,0.8,0.6,0.4,3.891058146953583,4.085073471069337,3.7929838597774506,3.806679755449295,3.705654889345169,4.698188245296478,4.717113494873047,4.736455500125885,4.69529527425766,4.621870279312134,3.266474276781082,3.4665021300315857,3.354221910238266,2.8301968276500697,2.8792728185653687,1.0
599,599,1638519175551.jpg,1638519185450.jpg,1638519196014.jpg,1638519206614.jpg,1638519215506.jpg,0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.0,0.8,0.0,0.0,0.2,1.0,0.8,0.6,0.0,3.551910802721977,3.7159457504749303,3.489561378955841,3.4876027703285217,3.4248938858509064,4.017043948173523,4.043422818183899,4.094310641288756,4.031674712896346,3.981089204549789,2.7676004245877266,2.905475735664368,2.852434180676937,2.4968533217906947,2.56011763215065,1.0
600,600,1638519621105.jpg,1638519633000.jpg,1638519641980.jpg,1638519650515.jpg,1638519659827.jpg,0,0.0,0.4,0.2,0.4,0.4,0.4,0.2,1.0,0.0,1.0,0.2,0.2,0.6,0.8,0.4,0.8,0.2,2.887479055672884,3.0337747763842344,2.8291917201131582,2.8271962720900774,2.7330862749367952,3.813295811414719,3.8470667302608486,3.9338462650775914,3.843575656414032,3.6627050191164017,2.8547960892319684,2.9854667931795116,2.9160556700080638,2.55964432656765,2.54007288441062,1.0
601,601,1638519849647.jpg,1638519860886.jpg,1638519871311.jpg,1638519881937.jpg,1638519890726.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.2,0.0,0.2,1.0,0.8,0.2,0.2,4.661676347255707,4.742565214633942,4.600155651569367,4.624017059803009,4.486997187137604,4.828441381454468,4.839594602584839,4.853629648685455,4.827599763870238,4.7577950954437265,4.6659919023513785,4.730399549007416,4.6765321493148795,4.445300817489624,4.311783969402313,1.0
602,602,1638520075668.jpg,1638520088876.jpg,1638520103707.jpg,1638520154438.jpg,1638520171190.jpg,2,0.4,0.2,0.2,0.6,0.4,0.4,0.2,1.0,0.0,0.6,0.6,0.4,0.2,0.6,0.4,0.6,0.4,4.839707434177399,4.880172967910767,4.8049410581588745,4.819968938827515,4.722783923149108,4.898289561271668,4.905309319496156,4.9112215638160714,4.895541787147521,4.852879762649536,4.838834047317505,4.870971381664276,4.841261625289917,4.719918251037598,4.617240905761719,1.0
603,603,1638520550658.jpg,1638520564196.jpg,1638520582560.jpg,1638520609227.jpg,1638520672985.jpg,1,0.4,0.2,0.2,0.4,0.4,0.2,0.0,0.6,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.4,0.4,2.2778977900743484,2.567872643470764,2.2082229256629944,2.1671678721904755,2.1528887748718257,1.4444609661586585,1.48623975366354,1.6229407461360097,1.5031180987134576,1.3818772807717323,1.422153240069747,1.6150699034333231,1.551243765279651,1.0519547713920474,1.0914842858910558,1.0
604,604,1638521290281.jpg,1638521300176.jpg,1638521318896.jpg,1638521329868.jpg,1638521339206.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.2,0.0,1.0,0.4,0.2,0.0,2.0476253703236584,2.272478573024273,2.0028138905763626,1.955480843782425,2.191146358847618,2.4832226783037186,2.5342018157243733,2.6221438646316533,2.497387796640396,2.673690766096115,1.8136292472481728,2.011103741824627,1.926776185631752,1.485899604856968,1.8521319329738617,1.0
605,605,1638524710666.jpg,1638524738428.jpg,1638524752321.jpg,1638524782125.jpg,1638524812828.jpg,7,0.6,0.6,0.6,0.6,0.6,0.4,0.2,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.2,0.4,0.6,2.1339900130406018,2.2664707805961366,2.0935480557382107,2.0810196227394044,2.153479166328907,2.3231489586178213,2.355580190429464,2.4014061628840864,2.3299245790112764,2.402159130200744,1.5057883559493348,1.6458005326567218,1.5846901789773256,1.2129309091251343,1.2886512409895658,4.0
606,606,1638525030076.jpg,1638525046564.jpg,1638525059929.jpg,1638525079045.jpg,1638525098009.jpg,4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.0,0.2,0.6,0.6,0.4,2.5109969321638346,2.599241599440574,2.507248766720295,2.4723233375698332,2.668214160948992,3.0470077469944954,3.0791706517338757,3.135410949587822,3.0605014786124234,3.178045317530632,1.9918405553326008,2.016148019582033,2.0095693031325936,1.9353435104712844,2.0125939678400755,2.0
607,607,1638525270249.jpg,1638525283559.jpg,1638525306900.jpg,1638525317033.jpg,1638525327292.jpg,8,0.6,0.8,0.6,0.6,0.8,0.6,0.6,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,4.237076938152313,4.3619160652160645,4.1783970296382895,4.186626076698303,4.1139414608478555,4.525204300880431,4.5501784682273865,4.583415925502777,4.5312801003456125,4.462332725524902,4.008237063884735,4.121688783168793,4.0640995502471915,3.7565551698207855,3.7177716791629787,4.0
608,608,1638525486911.jpg,1638525506252.jpg,1638525526861.jpg,1638525550686.jpg,1638525574151.jpg,9,0.8,0.8,0.6,0.8,1.0,0.8,0.6,0.6,0.0,0.6,0.4,0.0,0.4,0.6,0.4,0.4,0.8,3.0512135811150074,3.250755682587624,2.975849147886038,2.9785195440053935,2.7698004432022567,3.918389841914177,3.9460174888372417,4.041634917259216,3.970005989074707,3.681477800011635,3.467955857515335,3.6039589047431946,3.5508818626403813,3.158465087413788,3.0163674503564835,5.0
609,609,1638525732738.jpg,1638525750141.jpg,1638525767876.jpg,1638525790790.jpg,1638525809650.jpg,9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.4,0.4,0.0,0.2,0.6,0.2,0.8,0.4,3.5162919647991657,3.6005300469696517,3.495699524879456,3.4850591905415063,3.4541246220469475,3.9847090393304825,4.001521795988083,4.039644196629523,3.998217836022377,3.9738942086696634,3.4405511179938912,3.503952035680413,3.480746591463685,3.3075358592905104,3.280244804918766,5.0
610,610,1638525957187.jpg,1638525974310.jpg,1638525991500.jpg,1638526030282.jpg,1638526051011.jpg,8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,1.0,0.2,0.2,0.2,0.0,0.4,0.2,0.6,0.2,0.4,4.456136882305144,4.552757263183594,4.407586634159088,4.416832089424132,4.345294713973998,4.913012504577637,4.919762432575227,4.924690306186676,4.912035882472992,4.869102597236632,4.644918084144591,4.712700366973877,4.663159728050231,4.434616386890411,4.307678639888763,4.0
611,611,1638526159511.jpg,1638526176524.jpg,1638526197540.jpg,1638526213709.jpg,1638526238998.jpg,3,0.8,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.8,0.2,0.4,1.909096808638424,2.010825140401721,1.890102870762348,1.870174490381032,1.890230592340231,2.1797049418091774,2.2026455765590067,2.291413310915232,2.223148354329169,2.078240489587188,1.6433616839349268,1.744802087545395,1.7216932997107506,1.4535910906270146,1.4727320615202188,2.0
